"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Robert Barroso,11236,-41.55,2.52,4.28,Yukon,Pens & Art Supplies,0.44
2180,Aleksandra Gannaway,11680,2031.51,175.99,8.99,Yukon,Telephones and Communication,0.57
Belkin 105-Key Black Keyboard,Brad Thomas,11682,-65.67,19.98,4,Yukon,Computer Peripherals,0.68
Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Tamara Willingham,11714,-7838.33,3502.14,8.73,Yukon,Office Machines,0.57
Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Tamara Willingham,11714,-35.69,15.73,7.42,Yukon,"Scissors, Rulers and Trimmers",0.56
Bevis Rectangular Conference Tables,Tamara Willingham,11748,-168.14,145.98,46.2,Yukon,Tables,0.69
Southworth Structures Collection™,Tom Prescott,11780,-16.46,7.28,5.47,Yukon,Paper,0.35
Avery 487,Victoria Pisteka,12007,64.99,3.69,0.5,Yukon,Labels,0.38
TimeportP7382,Carlos Meador,12039,-259.99,205.99,8.99,Yukon,Telephones and Communication,0.56
5125,Denny Ordway,12066,720.95,200.99,8.08,Yukon,Telephones and Communication,0.59
Hon iLevel™ Computer Training Table,Julia Barnett,12262,-1460.77,31.76,45.51,Yukon,Tables,0.65
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Dave Kipp,12486,-1341.11,100.98,57.38,Yukon,Bookcases,0.78
Kensington 6 Outlet SmartSocket Surge Protector,Dave Kipp,12486,275.5,40.98,7.2,Yukon,Appliances,0.6
Ibico EB-19 Dual Function Manual Binding System,Dave Poirier,12580,2821.41,172.99,19.99,Yukon,Binders and Binder Accessories,0.39
Honeywell Quietcare HEPA Air Cleaner,Julia Barnett,12612,611.93,78.65,13.99,Yukon,Appliances,0.52
Avery 496,Julia Barnett,12612,82.21,3.75,0.5,Yukon,Labels,0.37
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Dave Kipp,12706,-937.06,58.14,36.61,Yukon,Bookcases,0.61
Crayola Colored Pencils,Yana Sorensen,12708,34.68,3.28,0.98,Yukon,Pens & Art Supplies,0.52
Belkin F5C206VTEL 6 Outlet Surge,Grant Thornton,12930,261.87,22.98,4.5,Yukon,Appliances,0.55
Binder Posts,Shirley Jackson,12965,-20.1,5.74,5.01,Yukon,Binders and Binder Accessories,0.39
Storex DuraTech Recycled Plastic Frosted Binders,Shirley Jackson,12965,-71.84,4.24,5.41,Yukon,Binders and Binder Accessories,0.35
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",David Bremer,13090,12.97,9.27,4.39,Yukon,Paper,0.38
1726 Digital Answering Machine,Deanra Eno,13157,-102.43,20.99,4.81,Yukon,Telephones and Communication,0.58
Lock-Up Easel 'Spel-Binder',Victoria Pisteka,13218,198.94,28.53,1.49,Yukon,Binders and Binder Accessories,0.38
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Victoria Pisteka,13218,-62,5.98,7.15,Yukon,Paper,0.36
Staples Metal Binder Clips,Giulietta Dortch,13314,22.22,2.62,0.8,Yukon,Rubber Bands,0.39
Array® Memo Cubes,Aleksandra Gannaway,13536,22.98,5.18,2.04,Yukon,Paper,0.36
Kensington 6 Outlet SmartSocket Surge Protector,Carlos Meador,13569,67.98,40.98,7.2,Yukon,Appliances,0.6
Avery Durable Binders,Carlos Meador,13569,1.07,2.88,1.49,Yukon,Binders and Binder Accessories,0.36
Document Clip Frames,Grant Thornton,13570,-8.8,8.34,0.96,Yukon,Office Furnishings,0.43
LX 677,Grant Thornton,13570,1086.96,110.99,8.99,Yukon,Telephones and Communication,0.57
Panasonic KX-P1150 Dot Matrix Printer,Brian Stugart,13602,-377.9,145.45,17.85,Yukon,Office Machines,0.56
Xerox 1910,Brian Stugart,13602,267.67,48.04,5.09,Yukon,Paper,0.37
Eldon Expressions Mahogany Wood Desk Collection,Jill Fjeld,13668,-106.36,6.24,5.22,Yukon,Office Furnishings,0.6
Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Ed Braxton,13923,2066.12,200.97,15.59,Yukon,Office Machines,0.36
Accessory34,Jill Matthias,13958,-10.67,85.99,0.99,Yukon,Telephones and Communication,0.55
"Sony MFD2HD Formatted Diskettes, 10/Pack",Cynthia Voltz,13991,-37.88,6.48,2.74,Yukon,Computer Peripherals,0.71
Hon 4060 Series Tables,Cynthia Voltz,13991,-742.88,111.96,69,Yukon,Tables,0.63
Sanford 52201 APSCO Electric Pencil Sharpener,Nora Paige,14048,196.58,40.97,8.99,Yukon,Pens & Art Supplies,0.59
Tennsco Regal Shelving Units,Nora Paige,14048,-253.38,101.41,35,Yukon,Storage & Organization,0.82
Accessory32,Nora Paige,14048,1152.69,55.99,1.25,Yukon,Telephones and Communication,0.35
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Brian Stugart,14311,-55.95,6.37,5.19,Yukon,Binders and Binder Accessories,0.38
Hewlett-Packard 2600DN Business Color Inkjet Printer,Tim Taslimi,14434,239.41,119.99,56.14,Yukon,Office Machines,0.39
Boston 16801 Nautilus™ Battery Pencil Sharpener,Muhammed Lee,14630,4.75,22.01,5.53,Yukon,Pens & Art Supplies,0.59
Canon Image Class D660 Copier,Juliana Krohn,14851,-1352.68,599.99,24.49,Yukon,Copiers and Fax,0.44
Talkabout T8367,Juliana Krohn,14851,156.11,65.99,8.99,Yukon,Telephones and Communication,0.56
Staples Battery-Operated Desktop Pencil Sharpener,Giulietta Dortch,14950,63.5,10.48,2.89,Yukon,Pens & Art Supplies,0.6
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Ed Braxton,14981,-14.02,34.76,8.22,Yukon,Storage & Organization,0.57
Anderson Hickey Conga Table Tops & Accessories,Ed Braxton,14981,-160.39,15.23,27.75,Yukon,Tables,0.76
Recycled Eldon Regeneration Jumbo File,Giulietta Dortch,15105,-76.18,12.28,6.13,Yukon,Storage & Organization,0.57
Kensington 4 Outlet MasterPiece® Compact Power Control Center,Juliana Krohn,15111,192.38,81.32,0.99,Yukon,Appliances,0.57
Eldon Radial Chair Mat for Low to Medium Pile Carpets,Darrin Sayre,15202,154.16,39.98,9.2,Yukon,Office Furnishings,0.65
Bush Mission Pointe Library,Rob Lucas,15206,-769.05,150.98,66.27,Yukon,Bookcases,0.65
Belkin ErgoBoard™ Keyboard,Carlos Meador,15616,-84.12,30.98,6.5,Yukon,Computer Peripherals,0.64
Newell 31,Carlos Meador,15616,5.98,4.13,1.17,Yukon,Pens & Art Supplies,0.57
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Duane Noonan,15654,1383.24,300.98,54.92,Yukon,Bookcases,0.55
Epson DFX-8500 Dot Matrix Printer,Duane Noonan,15654,-4991.42,2550.14,29.7,Yukon,Office Machines,0.57
Global Troy™ Executive Leather Low-Back Tilter,Aaron Hawkins,16102,4089.27,500.98,26,Yukon,Chairs & Chairmats,0.6
Targus USB Numeric Keypad,Nora Paige,16229,-89.5,40.98,6.5,Yukon,Computer Peripherals,0.74
Belkin F5C206VTEL 6 Outlet Surge,Victoria Pisteka,16356,9.15,22.98,4.5,Yukon,Appliances,0.55
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Paul Van Hugh,16481,719.26,56.96,13.22,Yukon,Appliances,0.56
Okidata ML390 Turbo Dot Matrix Printers,Paul Van Hugh,16481,6168.64,442.14,14.7,Yukon,Office Machines,0.56
Hon 61000 Series Interactive Training Tables,Bryan Spruell,16641,-1052.79,44.43,46.59,Yukon,Tables,0.67
V70,Adam Hart,16642,2027.68,205.99,2.5,Yukon,Telephones and Communication,0.59
Xerox 1994,Giulietta Dortch,16709,-13.01,6.48,5.74,Yukon,Paper,0.37
Staples 4 Outlet Surge Protector,Ed Jacobs,16992,-18.53,8.67,3.5,Yukon,Appliances,0.58
OIC Thumb-Tacks,Darrin Sayre,16995,-1.46,1.14,0.7,Yukon,Rubber Bands,0.38
Global Deluxe Office Fabric Chairs,Janet Martin,17093,-1335.32,95.98,58.2,Yukon,Chairs & Chairmats,0.58
Park Ridge™ Embossed Executive Business Envelopes,Denny Ordway,17510,226.4,15.57,1.39,Yukon,Envelopes,0.38
Avery 49,Charles Crestani,17542,43.37,2.88,0.5,Yukon,Labels,0.36
Maxell DVD-RAM Discs,Brad Thomas,17568,170.69,16.48,1.99,Yukon,Computer Peripherals,0.42
Staples Gold Paper Clips,Thomas Thornton,17571,8.88,2.98,1.58,Yukon,Rubber Bands,0.39
PC Concepts 116 Key Quantum 3000 Keyboard,Thomas Thornton,17571,51.98,32.98,5.5,Yukon,Computer Peripherals,0.75
Newell 343,Dean Katz,17636,-4.2,2.94,0.96,Yukon,Pens & Art Supplies,0.58
Home/Office Personal File Carts,Corey Roper,17669,203.44,34.76,5.49,Yukon,Storage & Organization,0.6
Eldon Expressions Mahogany Wood Desk Collection,Darren Budd,17700,-530.68,113.64,35,Yukon,Office Furnishings,0.6
Accohide Poly Flexible Ring Binders,Brad Thomas,17701,-60.96,3.74,4.69,Yukon,Binders and Binder Accessories,0.35
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Darren Budd,17799,-31.11,16.98,12.39,Yukon,Office Furnishings,0.61
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Helen Andreada,18275,101.83,13.4,4.95,Yukon,Office Furnishings,0.37
Newell 340,Giulietta Dortch,18336,-0.11,2.88,0.7,Yukon,Pens & Art Supplies,0.56
Global Commerce™ Series High-Back Swivel/Tilt Chairs,Deanra Eno,18402,-224.2,284.98,69.55,Yukon,Chairs & Chairmats,0.6
Tensor "Hersey Kiss" Styled Floor Lamp,Deanra Eno,18402,10.49,12.99,14.37,Yukon,Office Furnishings,0.73
Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Deanra Eno,18466,994.31,120.97,7.11,Yukon,Office Machines,0.36
"Career Cubicle Clock, 8 1/4"", Black",Grant Thornton,18530,48.85,20.28,14.39,Yukon,Office Furnishings,0.47
i1000,Grant Thornton,18530,286.36,65.99,5.99,Yukon,Telephones and Communication,0.58
Lexmark 4227 Plus Dot Matrix Printer,Nicole Brennan,18790,-1596.75,2036.48,14.7,Yukon,Office Machines,0.55
"Dana Fluorescent Magnifying Lamp, White, 36""",Dan Campbell,18819,98.12,50.98,22.24,Yukon,Office Furnishings,0.55
9-3/4 Diameter Round Wall Clock,Deanra Eno,18849,-6.5,13.79,8.78,Yukon,Office Furnishings,0.43
"Angle-D Binders with Locking Rings, Label Holders",Ed Jacobs,18855,-127.05,7.3,7.72,Yukon,Binders and Binder Accessories,0.38
Boston 1730 StandUp Electric Pencil Sharpener,Adam Hart,19040,-46.83,21.38,8.99,Yukon,Pens & Art Supplies,0.59
Belkin 6 Outlet Metallic Surge Strip,Grant Thornton,19041,-18.5,10.89,4.5,Yukon,Appliances,0.59
Belkin F9M820V08 8 Outlet Surge,Grant Thornton,19041,530.22,42.98,4.62,Yukon,Appliances,0.56
Xerox 194,Adam Hart,19047,-22.82,55.48,14.3,Yukon,Paper,0.37
Newell 323,Adam Hart,19047,-4.28,1.68,1.57,Yukon,Pens & Art Supplies,0.59
Okidata ML591 Wide Format Dot Matrix Printer,Ed Braxton,19143,-1943.17,810.98,16.06,Yukon,Office Machines,0.56
Ibico Presentation Index for Binding Systems,Ivan Liston,19264,-134.71,3.98,5.26,Yukon,Binders and Binder Accessories,0.38
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Ivan Liston,19264,24.17,4.73,1.52,Yukon,Paper,0.36
Newell 323,Eric Murdock,19296,-37.76,1.68,1.57,Yukon,Pens & Art Supplies,0.59
Avery 49,Brendan Murry,19299,8.1,2.88,0.5,Yukon,Labels,0.36
Bevis 36 x 72 Conference Tables,Dean Katz,19429,-84.93,124.49,51.94,Yukon,Tables,0.63
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Helen Andreada,19430,-502.05,167.27,35,Yukon,Storage & Organization,0.85
Acme® Box Cutter Scissors,Amy Cox,19524,-24.88,10.23,4.68,Yukon,"Scissors, Rulers and Trimmers",0.59
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Charles Crestani,19556,-423.77,130.98,30,Yukon,Chairs & Chairmats,0.78
Xerox 1908,Charles Crestani,19556,469.69,55.98,4.86,Yukon,Paper,0.36
282,Charles Crestani,19556,727.36,115.99,4.23,Yukon,Telephones and Communication,0.56
Xerox 1897,Karen Carlisle,19815,-102.36,4.98,6.07,Yukon,Paper,0.36
"Bevis Round Conference Table Top, X-Base",Peter Buhler,20096,91.57,179.29,29.21,Yukon,Tables,0.74
Epson LQ-570e Dot Matrix Printer,Darrin Sayre,20132,2241.71,270.97,28.06,Yukon,Office Machines,0.56
Ibico Presentation Index for Binding Systems,Kean Thornton,20225,-122.67,3.98,5.26,Yukon,Binders and Binder Accessories,0.38
Avery Hi-Liter® Smear-Safe Highlighters,Kean Thornton,20225,30.5,5.84,0.83,Yukon,Pens & Art Supplies,0.49
Hewlett-Packard 2600DN Business Color Inkjet Printer,Sara Luxemburg,20325,-34.3,119.99,56.14,Yukon,Office Machines,0.39
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Sara Luxemburg,20325,104.37,36.55,13.89,Yukon,Pens & Art Supplies,0.41
Bevis Round Bullnose 29" High Table Top,Ed Braxton,20450,506.71,259.71,66.67,Yukon,Tables,0.61
"210 Trimline Phone, White",Brad Thomas,20519,-53.3,15.99,11.28,Yukon,Office Machines,0.38
Fellowes Super Stor/Drawer® Files,Tracy Hopkins,20679,601.88,161.55,19.99,Yukon,Storage & Organization,0.66
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Jennifer Patt,20706,1539.59,136.98,24.49,Yukon,Office Furnishings,0.59
2190,Dave Kipp,20898,298.21,65.99,5.63,Yukon,Telephones and Communication,0.56
Bush Mission Pointe Library,Jill Matthias,20995,-567.14,150.98,66.27,Yukon,Bookcases,0.65
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Joni Wasserman,21159,-4.32,2.98,2.03,Yukon,Pens & Art Supplies,0.57
Canon MP100DHII Printing Calculator,Darren Budd,21191,3496.37,140.99,13.99,Yukon,Office Machines,0.37
Holmes Odor Grabber,Denny Ordway,21286,9.33,14.42,6.75,Yukon,Appliances,0.52
Southworth 25% Cotton Linen-Finish Paper & Envelopes,Joni Wasserman,21346,-237.89,9.06,9.86,Yukon,Paper,0.4
TDK 4.7GB DVD+RW,Giulietta Dortch,21475,111.42,14.48,1.99,Yukon,Computer Peripherals,0.49
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Giulietta Dortch,21475,-296.06,417.4,75.23,Yukon,Tables,0.79
Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Christy Brittain,21539,40.11,21.98,8.32,Yukon,Paper,0.39
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Christy Brittain,21539,-1730.3,71.37,69,Yukon,Tables,0.68
Storex Dura Pro™ Binders,Tom Ashbrook,21639,-169.17,5.94,9.92,Yukon,Binders and Binder Accessories,0.38
Eldon Radial Chair Mat for Low to Medium Pile Carpets,Tom Ashbrook,21639,105.9,39.98,9.2,Yukon,Office Furnishings,0.65
Electrix Halogen Magnifier Lamp,Tom Ashbrook,21639,3408.46,194.3,11.54,Yukon,Office Furnishings,0.59
Eldon Shelf Savers™ Cubes and Bins,Tom Ashbrook,21639,-197.13,6.98,9.69,Yukon,Storage & Organization,0.83
"Eldon® Expressions™ Wood Desk Accessories, Oak",Nicole Brennan,21760,1.87,7.38,5.21,Yukon,Office Furnishings,0.56
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Deanra Eno,21827,109.92,56.96,13.22,Yukon,Appliances,0.56
Keytronic French Keyboard,Deanra Eno,21827,-120.27,73.98,4,Yukon,Computer Peripherals,0.79
"Peel & Seel® Recycled Catalog Envelopes, Brown",Amy Cox,21890,-12.67,11.58,6.97,Yukon,Envelopes,0.35
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Karen Carlisle,21927,1909.03,350.98,30,Yukon,Chairs & Chairmats,0.61
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jeremy Pistek,21988,-431.45,328.14,91.05,Yukon,Appliances,0.57
"Adams Telephone Message Books, 5 1/4” x 11”",David Bremer,22083,-4.14,6.04,2.14,Yukon,Paper,0.38
Vinyl Sectional Post Binders,Brad Thomas,22402,497.11,37.7,2.99,Yukon,Binders and Binder Accessories,0.35
Accessory36,Brad Thomas,22402,-235.9,55.99,5,Yukon,Telephones and Communication,0.83
Accessory25,Bryan Spruell,22433,237.47,20.99,0.99,Yukon,Telephones and Communication,0.57
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Thea Hendricks,22465,-454.8,270.98,50,Yukon,Chairs & Chairmats,0.77
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Tamara Willingham,22466,241.06,180.98,30,Yukon,Chairs & Chairmats,0.69
Speediset Carbonless Redi-Letter® 7" x 8 1/2",Tamara Willingham,22466,181.26,10.31,1.79,Yukon,Paper,0.38
Lexmark Z55se Color Inkjet Printer,Brendan Murry,22497,580.33,90.97,28,Yukon,Office Machines,0.38
Bush Mission Pointe Library,Bill Shonely,22627,-1061.68,150.98,66.27,Yukon,Bookcases,0.65
"Carina Mini System Audio Rack, Model AR050B",Barry Weirich,22752,-235.21,110.98,35,Yukon,Storage & Organization,0.82
Hoover Portapower™ Portable Vacuum,Nicole Brennan,22848,-893.39,4.48,49,Yukon,Appliances,0.6
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Nicole Brennan,22848,-287.62,130.98,30,Yukon,Chairs & Chairmats,0.78
Logitech Access Keyboard,Nicole Brennan,22848,-52.44,15.98,6.5,Yukon,Computer Peripherals,0.48
Belkin MediaBoard 104- Keyboard,Allen Armold,22850,-103.23,27.48,4,Yukon,Computer Peripherals,0.75
Ibico Hi-Tech Manual Binding System,Juliana Krohn,22912,4141.8,304.99,19.99,Yukon,Binders and Binder Accessories,0.4
Xerox 1949,Giulietta Dortch,22913,-41.6,4.98,4.72,Yukon,Paper,0.36
Bretford CR4500 Series Slim Rectangular Table,Giulietta Dortch,22913,1715.9,348.21,40.19,Yukon,Tables,0.62
Accessory41,Giulietta Dortch,22913,624.98,35.99,5.99,Yukon,Telephones and Communication,0.38
Harmony HEPA Quiet Air Purifiers,Adam Hart,22914,-71.05,11.7,6.96,Yukon,Appliances,0.5
Smead Adjustable Mobile File Trolley with Lockable Top,Nicole Brennan,23042,1947.67,419.19,19.99,Yukon,Storage & Organization,0.58
Sharp AL-1530CS Digital Copier,Darren Budd,23168,-1312.84,499.99,24.49,Yukon,Copiers and Fax,0.36
Bretford CR8500 Series Meeting Room Furniture,Darren Budd,23235,2.45,2.88,0.5,Yukon,Tables,0.71
Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Bradley Drucker,23238,-44.52,115.99,56.14,Yukon,Office Machines,0.4
3M Office Air Cleaner,Adam Hart,23297,79.52,25.98,5.37,Yukon,Appliances,0.5
"Dual Level, Single-Width Filing Carts",Adam Hart,23297,1547.78,155.06,7.07,Yukon,Storage & Organization,0.59
"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Adam Hart,23301,-27.13,5.98,3.85,Yukon,Computer Peripherals,0.68
Xerox 1992,Adam Hart,23301,-10.58,5.98,5.2,Yukon,Paper,0.36
Bell Sonecor JB700 Caller ID,Maris LaWare,23329,-46.9,7.99,5.03,Yukon,Telephones and Communication,0.6
SC7868i,Maris LaWare,23329,1235.15,125.99,8.99,Yukon,Telephones and Communication,0.55
Ultra Door Pull Handle,Tim Taslimi,23366,-3.78,10.52,7.94,Yukon,Office Furnishings,0.52
Desktop 3-Pocket Hot File®,Tim Taslimi,23366,-69.89,54.1,19.99,Yukon,Storage & Organization,0.59
"80 Minute CD-R Spindle, 100/Pack - Staples",Janet Martin,23395,376.47,39.48,1.99,Yukon,Computer Peripherals,0.54
Newell 342,Julia Barnett,23488,-73.19,3.28,3.97,Yukon,Pens & Art Supplies,0.56
Avery 52,Adam Hart,23555,42.16,3.69,0.5,Yukon,Labels,0.38
V 3600 Series,Adam Hart,23555,-254.78,65.99,8.99,Yukon,Telephones and Communication,0.58
Vinyl Sectional Post Binders,Christy Brittain,23617,63.61,37.7,2.99,Yukon,Binders and Binder Accessories,0.35
Newell 309,Sara Luxemburg,23652,47.14,11.55,2.36,Yukon,Pens & Art Supplies,0.55
Chromcraft 48" x 96" Racetrack Double Pedestal Table,Ivan Liston,23680,251.64,320.64,43.57,Yukon,Tables,0.63
Southworth Structures Collection™,Brian Stugart,23719,-28.13,7.28,5.47,Yukon,Paper,0.35
Hoover Portapower™ Portable Vacuum,Carlos Meador,23778,-566,4.48,49,Yukon,Appliances,0.6
Southworth 25% Cotton Premium Laser Paper and Envelopes,Ed Braxton,23808,108,19.98,8.68,Yukon,Paper,0.37
Timeport L7089,Ed Braxton,23808,377.15,125.99,7.69,Yukon,Telephones and Communication,0.58
6120,Nicole Brennan,23877,109.84,65.99,8.8,Yukon,Telephones and Communication,0.58
TDK 4.7GB DVD-R,Nicole Brennan,23877,128.03,10.01,1.99,Yukon,Computer Peripherals,0.41
Bagged Rubber Bands,Dan Campbell,24003,-6.12,1.26,0.7,Yukon,Rubber Bands,0.81
Staples Plastic Wall Frames,Deanra Eno,24548,22.38,7.96,4.95,Yukon,Office Furnishings,0.41
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Dean Katz,24610,-79.96,200.98,23.76,Yukon,Chairs & Chairmats,0.58
Hewlett-Packard 4.7GB DVD+R Discs,Joni Wasserman,24677,51.08,8.5,1.99,Yukon,Computer Peripherals,0.49
Bevis Round Conference Table Top & Single Column Base,Mick Brown,25027,-178.54,146.34,43.75,Yukon,Tables,0.65
Xerox 1991,Tony Molinari,25157,89.6,22.84,8.18,Yukon,Paper,0.39
R289LX,Tim Taslimi,25378,803.6,95.99,7.69,Yukon,Telephones and Communication,0.57
Surelock™ Post Binders,Tracy Hopkins,25445,617.06,30.56,2.99,Yukon,Binders and Binder Accessories,0.35
Imation DVD-RAM discs,Cyra Reiten,25476,138.1,35.41,1.99,Yukon,Computer Peripherals,0.43
Canon imageCLASS 2200 Advanced Copier,Cyra Reiten,25476,-9078.94,3499.99,24.49,Yukon,Copiers and Fax,0.37
"Memorex 4.7GB DVD-RAM, 3/Pack",Roland Fjeld,25797,368.86,31.78,1.99,Yukon,Computer Peripherals,0.42
Nu-Dell Leatherette Frames,Chris McAfee,25889,73.7,14.34,5,Yukon,Office Furnishings,0.49
Xerox 1899,Barry Pond,25986,-71.45,5.78,4.96,Yukon,Paper,0.36
1726 Digital Answering Machine,Nicole Brennan,26021,-7.77,20.99,4.81,Yukon,Telephones and Communication,0.58
Adesso Programmable 142-Key Keyboard,Julia Barnett,26055,246,152.48,4,Yukon,Computer Peripherals,0.79
"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Alan Schoenberger,26274,122.06,9.11,2.15,Yukon,Paper,0.4
O'Sullivan Living Dimensions 3-Shelf Bookcases,Brendan Murry,26306,-737.41,200.98,55.96,Yukon,Bookcases,0.75
"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Sara Luxemburg,26437,-12.98,9.65,6.22,Yukon,Office Furnishings,0.55
Newell 314,Sara Luxemburg,26437,49.05,5.58,0.7,Yukon,Pens & Art Supplies,0.6
Belkin 6 Outlet Metallic Surge Strip,Tamara Willingham,26464,-26.33,10.89,4.5,Yukon,Appliances,0.59
"Dana Fluorescent Magnifying Lamp, White, 36""",Tamara Willingham,26464,75.36,50.98,22.24,Yukon,Office Furnishings,0.55
Xerox 1895,Jeremy Pistek,26631,-241.28,5.98,10.39,Yukon,Paper,0.4
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Tamara Willingham,26689,-87.46,99.23,8.99,Yukon,Office Furnishings,0.35
